"","group","group_name","C_0_3","C_4_3","C_24_3","C_48_3","CEv3_0_3","CEv3_4_3","CEv3_24_3","CEv3_48_3","C_0_2","C_4_2","C_24_2","C_48_2","CEv3_0_2","CEv3_4_2","CEv3_24_2","CEv3_48_2","C_0_1","C_4_1","C_24_1","C_48_1","CEv3_0_1","CEv3_4_1","CEv3_24_1","CEv3_48_1","G12_0_3","G12_4_3","G12_24_3","G12_48_3","G8_0_3","G8_4_3","G8_24_3","G8_48_3","G5_0_3","G5_4_3","G5_24_3","G5_48_3","G1_0_3","G1_4_3","G1_24_3","G1_48_3","E5_0_3","E5_4_3","E5_24_3","E5_48_3","E4_0_3","E4_4_3","E4_24_3","E4_48_3","G12_0_2","G12_4_2","G12_24_2","G12_48_2","G8_0_2","G8_4_2","G8_24_2","G8_48_2","G5_0_2","G5_4_2","G5_24_2","G5_48_2","G1_0_2","G1_4_2","G1_24_2","G1_48_2","E5_0_2","E5_4_2","E5_24_2","E5_48_2","E4_0_2","E4_4_2","E4_24_2","E4_48_2","G12_0_1","G12_4_1","G12_24_1","G12_48_1","G8_0_1","G8_4_1","G8_24_1","G8_48_1","G5_0_1","G5_4_1","G5_24_1","G5_48_1","G1_0_1","G1_4_1","G1_24_1","G1_48_1","E5_0_1","E5_4_1","E5_24_1","E5_48_1","E4_0_1","E4_4_1","E4_24_1","E4_48_1"
"Hk1",1,NA,9.7160747061894,10.8630924118541,9.73659965905465,9.8349075961333,11.0993291582673,10.0967675263307,9.14662314497641,10.4932683245242,9.4807910916012,10.0112893376364,10.1921059103277,9.73972935846306,9.82317542196932,10.346424793472,10.593679908078,9.91568988402205,9.38620594424343,9.95991097521288,10.0973555807267,11.126574927757,8.45548717599448,9.89897088456439,10.6811761843981,8.64715175232996,10.1137031922755,9.6107040535071,9.8661782350642,9.94837127719816,15.1076597589426,14.6290920259439,15.1466333822394,15.8585139393028,14.397204809057,14.3632282689994,15.2692525709681,14.9145050112438,15.859139929255,15.9085964219475,16.6693189245986,17.7018451480231,12.3122840745415,12.3001341378936,13.0480761105946,13.4681683406991,13.8197932470087,13.9264094010141,14.298968869318,15.508139879238,9.86714669199172,9.93833116773722,10.7136551101377,8.59350039105029,13.4933707544974,13.4994106235618,13.6766739217247,14.1586681823196,16.9218902088688,16.4883007024601,17.5872764188892,17.5544495937521,16.0722865343897,15.9941982889555,16.421908229836,17.4591915246268,11.2178386942231,11.536172162563,10.2368040618732,10.6378372624266,14.0975752502273,13.9479882802115,14.3614111658354,15.4101069850793,9.31656400385311,9.9001155615463,9.83096015214772,11.347581043477,13.6007036386829,13.5309434597887,14.045007588673,14.7552146914237,10.917908252119,11.535304564614,11.5148612986159,12.3012127241812,15.1597286741705,15.1114246099362,16.1605209307721,16.6650355290881,11.8833949648229,11.9218754706142,13.1431355970448,12.7359997113116,12.7075252081694,12.8033793740374,13.4800623780912,14.2752902579379
"Pik3r4",1,NA,9.9423557841146,10.6330728586642,9.74019931581494,8.80767289865654,9.85052018553082,10.0287278428573,10.1401451193467,10.5723934895223,10.2330912864195,9.15533802979151,10.6622742457761,11.3025357945669,12.616599481223,12.8469684922487,13.1414310711557,12.5563852918711,9.41932686278851,10.6762199801732,9.61146261975284,9.72813036067069,11.1737990078494,11.0792125583866,11.257065376868,11.6082438622249,10.4462506530771,10.5377729641282,9.70936722573691,10.5237026329563,10.566130861897,9.36194395214706,11.5678519886413,10.4321910338178,13.4675982277584,13.397368863663,13.7908096324231,13.7929564534124,10.2283394523022,10.2430973188114,10.0292795182481,10.1635533211827,15.1613531214941,15.2193260509917,15.1449197968859,15.0891309542058,13.9488417974206,13.834985846413,14.331307859077,14.149984008672,13.7337505131338,13.7983454316498,13.962619160892,13.8983523254135,14.9037250081984,15.0537583096373,15.0036899751146,15.0277089925067,15.6780072122402,15.4514972470219,15.7471442176143,15.4102480421245,14.2615611957142,14.0159082919354,14.2183634110207,14.1027858154441,14.8742644361709,15.0671593614994,15.004303819634,15.0047596250273,13.1605808718005,13.0745468002046,13.4958892673507,12.7748430856823,15.5612841710499,15.7929946611138,15.7712765794837,15.5544496488553,14.9399978189179,14.9622820268273,14.9358837488388,14.8353611556773,14.7029619398313,14.2326442214681,14.2086147022598,14.4291605093314,14.6106682822551,14.665673869667,14.731799302815,14.8313123783662,10.2896715470481,10.3691123228758,11.2362151116417,10.6820714572095,13.5336610628375,13.7215396727917,13.3918478061032,13.5698881186318
"Prkcg",1,NA,10.4829141267968,10.1105921587809,10.9814069616049,9.34252275377042,11.407185047114,10.7362831390929,9.66119579575492,10.8115980749162,10.8367836462104,9.36131182968396,10.0693273798329,10.4307248960509,13.0250719449198,13.2713967871516,13.2258101264247,13.1690602498119,10.1347899641918,10.5368142760245,9.98822161347918,10.3068140531773,9.42622059384477,11.5163293437121,9.47708562390074,9.90166440245187,13.0334483749538,12.9377930759784,12.8787531052077,12.6659236699961,9.07673596757594,9.63519563953188,10.1652544763141,9.98524260812871,9.76532307857112,9.96947248434257,10.7079695114134,9.67977959087494,9.70073990638509,10.7246464020333,10.7383474215625,10.7900214374499,10.0826322211876,9.96766254051922,10.2448605651598,8.13524026149383,8.42733078022805,9.28552595581965,10.1943222116843,9.76779184186969,13.5471656058704,13.4560546900624,13.0881332573189,12.8176515255754,10.3987215965786,10.8527766938797,9.74535377632517,9.47032222878391,10.4339667804668,11.0333820361619,8.57873338101417,9.93085306179847,10.6302704723725,11.056866018421,10.0488060319767,9.44002367760208,10.8559802488719,10.6599756313746,9.69739791703579,11.0162340958493,11.2335778706137,11.1136515638981,10.0794321283666,10.9458142485502,9.84587847747432,10.3211759138742,9.29524473300336,11.4683655737592,10.6928244899059,9.54993434925444,10.6015526812503,10.9868418876007,9.07946135888754,10.5239486601003,9.50818714540327,9.76722908266426,9.39877769948795,10.3738547131782,9.05690160460824,11.3128116567189,10.3204441620085,9.74335559215935,9.73434283115688,9.51079127320393,10.4066460638815,10.2920048574791,11.3277510345482,10.1324266998614
"Sik1",1,NA,10.6019670614335,8.91670410412546,10.5506259477973,9.93898809398976,10.2378996489374,9.32298285072299,10.1069534374923,10.9948885374854,8.46976791256562,10.3022825832848,9.48901035938771,10.236528438409,9.63859284220986,10.6895439992301,10.1703915560316,10.5050066352512,9.81805080512635,11.1663212734331,8.93876338040574,9.71977480889542,8.85495334398512,9.09844285021087,10.5687828363436,10.7051815127976,9.70089755293982,9.7967580649155,10.1195552562195,9.72010728104618,9.20833674309384,9.66196043931838,10.9060592554951,10.5878163110594,9.73538865539744,10.3605692531604,10.2071306539552,9.53857009929604,10.3176092420345,10.4087319923742,10.5838890672709,10.303913860481,10.8663786740602,9.66531512882008,9.14261192134228,9.4834306187683,9.4338946668183,9.91164223418458,9.48910709000935,10.6771321119179,10.6670338834804,10.2064818926606,10.0037232001658,10.4682952730041,10.5749336804584,11.3115029989363,10.7300742870586,10.4152816869735,10.8378242895345,9.78592448753893,10.4365874516916,10.4779470508098,8.86420040681933,9.23718806518825,11.5017214413565,11.3160936612591,9.44291827070218,9.77778761065318,10.1480070653994,10.468007007575,10.6275962933251,10.5756783135989,10.5353936560942,11.2564075051061,10.1569053276171,10.530500477769,9.36180541877174,9.81524300999141,10.4518044878713,10.0728799092847,10.2995004809862,10.2715314917257,9.6551479830881,9.81672682815145,10.666383989282,9.29946856870197,9.50034237902764,10.7790928306494,11.1187181416203,9.81835191596904,11.0570058094985,10.7490705826698,10.0855073203975,9.93938913285328,9.43504024556201,9.95284181553226,9.70980656224058,10.2826907257048
"Taok3",1,NA,10.5113654226098,10.9843225681337,10.6681203698437,10.7554595700961,11.2000341961474,9.60907624906217,9.48338753372147,10.8105132565266,10.2407880563078,11.4392304994883,10.856664679127,10.0519702547436,12.056764230991,12.6661695659016,13.0354802607534,12.5496699972731,11.519890880293,9.78673249077856,9.60118871086355,9.72390782284636,8.05355230556999,10.1599747835687,10.0688186958086,10.3992490369112,12.1096482247558,12.2994603364299,12.259540487737,12.6325927191737,11.9311149260511,11.9200412029869,12.107646984835,12.2085570535158,9.60138854721219,9.65418246704664,9.45145892252272,8.89547991927744,9.86365512109705,10.1677681672887,10.2442218725789,10.4339060608537,12.3094946925703,12.3588498969828,12.4145592034985,12.5139359258103,12.1570989457168,12.0023134599602,11.9451780637381,12.4995574237593,13.6891592947989,13.8149625819792,13.9902489820119,14.2456089710274,9.18575840375617,9.93819916704262,10.5634817209664,10.5017956358644,15.0154141096469,15.1410234030559,15.2161031211056,15.5401006721326,9.8083298514648,9.58844579069664,9.82372658684902,9.60546492590297,13.5250226897717,13.3854498489191,13.5576872184978,13.7568216170173,13.259625303305,12.9736991047102,13.3733427978044,13.0355245715437,14.7363693423421,14.8285769493299,14.9364236015401,15.0137156547536,14.4808884450343,14.3874164915238,14.5093877254026,14.5803901861555,13.7356323950004,13.1398681630595,13.3489521270592,13.636867442329,12.7020564416201,12.7337499942058,12.8700890615909,12.908358171534,13.6380632820411,14.0302217190378,13.7000330147929,13.5958497050444,13.7502958336022,13.9339683132016,13.7666690291382,13.8762106284727
"Ern1",1,NA,9.29125437598114,10.5976813498211,11.94873122009,10.0659571882323,10.1717374782131,10.7744786494863,11.1874985426045,9.06137060736602,11.0994932412213,9.72783216633305,10.7372174237729,10.3242449788221,11.4037466496525,12.2539568563527,12.5221185278923,11.4741651100969,9.04960217218574,10.356506022222,10.205094773237,10.4466191441234,14.6693569384867,14.4352613394395,14.5198214321017,14.5750192011768,12.2317283125322,12.3922753535012,12.2376754461708,12.6693340268816,13.862151469267,13.8653049072331,13.802684321934,14.0649139226248,10.3453562576621,9.50439314473496,10.7545452680134,9.71109001898444,11.9770327452192,11.1587572999265,11.3009163915776,10.7796121827428,10.0897120230892,9.41043921495555,10.0514790832964,9.93782691674443,10.6912941590272,10.6192594231745,10.6996613705456,8.54121581682175,9.96020117459479,9.29340975396103,10.9629846754246,8.57552026967816,10.3221298964737,11.042721323093,10.6513157261782,10.8127786379678,11.0515606948131,10.2771177309509,10.7444790141822,9.24989099121624,10.808985353547,10.8216569701561,10.9699755936096,11.0315800832309,10.3102557057843,10.1308530237953,11.940035419521,10.3903138461453,10.6651698246172,10.9583987657946,10.5808749340416,11.1210838916416,11.5236140735538,11.3812744401585,11.2241532618432,11.2997212407908,12.4113207627826,10.5864779455111,11.0969468045179,11.4558629609994,10.4972253206282,9.44374978206935,10.2710005602356,10.0365395721964,11.1078649843646,11.3153788393059,10.9875367770551,11.1164431196818,10.4757820036013,11.1598246699729,10.7600759274749,10.0837596751172,10.4918247166266,9.75470653412692,10.1255336178679,9.48051156361893
"Flt4",1,NA,9.99524199290885,10.0976016027868,8.91994888128436,9.38364739692058,9.27457837291377,9.89076335548575,10.1297055589406,10.9602339512288,10.0853424490981,9.41625016683744,10.7497331915499,11.0217628866966,10.5075583094403,9.96308972186533,10.8322544225932,9.54994809384849,10.2960527083505,9.71268689461738,10.1258351855721,10.5618603008873,9.86807913998125,8.62569843126248,9.78646423994343,9.37035757233918,10.1406090286267,10.9334796249458,10.4472800608444,9.86985002984784,10.4830526786905,10.3527963016021,10.0705924891943,10.0663404235759,11.639937200311,9.9041005523973,10.7282960259923,9.95798489978419,10.941782817777,10.2058475342755,10.9865710533422,10.074017819352,9.00048473120808,9.86547415532726,9.68782174684103,10.132280615521,10.3065880235241,9.98637745178234,10.5036027503039,9.21732767663031,10.8774603691634,9.3021943162652,8.90556437241995,9.27657335607493,10.1644921902473,10.7810398570368,9.6333099337344,10.9076880763151,10.5917109744024,10.8365682465788,9.18777057538424,8.59685156662336,9.3254971212687,10.4739120434338,9.3693269527613,9.2943607496108,10.0990061431445,10.416770451411,10.3198569132989,10.6969665426995,9.67648228781432,11.1279149221507,9.87589660147617,10.3124756348263,9.90265925800579,10.0967382317744,9.7170697518253,9.76010232707797,11.4454612849732,10.8257018065968,11.4532897512688,11.4888277587773,10.3659280471195,10.4357802562219,8.67052993010991,10.147942057294,10.3404232119495,9.9256005159898,10.3192560628679,9.58315971352491,10.1743138893447,10.2768505307545,10.9105809479546,9.28916266808042,10.7699331691505,10.4887428283115,10.7783141276865,9.82779153715456
"Pik3cg",1,NA,8.91294822966452,9.80594905211457,9.68609801427185,10.3588256247957,9.154606030772,10.5484020581663,8.51430276390485,10.5954653057089,10.131239996116,9.56963534418437,11.0069778190073,10.6984101258092,10.1263826881754,10.6498022490105,10.5648288796706,10.0339914997923,9.97246972114793,10.2993164038194,9.48747428295785,11.0057463744848,9.91459721777638,9.07587144500087,9.79971411152361,10.1812702341348,10.119221931398,11.6035004983047,10.0608780125232,8.98804985070863,10.3697134321797,9.66064332395831,11.2734834512827,10.0591290060908,9.82820967158031,9.11708145969764,11.2367228296561,9.11532714872289,10.4806514418365,10.3375050568359,10.5023935606152,9.98403890354166,10.2777183069514,10.1079902895973,10.707988304117,9.13574201454332,9.79094442769487,9.97863288686026,11.5233564676034,9.7466815578876,9.63426737867485,9.75510161945292,9.63448696469573,9.40039646575649,10.6714038217117,10.6983490583851,9.59463601421695,9.26731855960623,10.8962269018377,9.79726896592923,10.2838017539516,9.1341842995678,9.38186050053792,9.48492688296125,9.6815357253979,9.6690720981675,10.3336424269672,10.9167720553183,10.7428915679452,10.1989344280902,10.2268506668837,10.172594432361,10.9409642958878,10.5957183174383,10.6746723595681,11.2412202140222,8.95736745025047,10.077425024083,9.98487781640884,11.4838515305674,10.7376610053088,11.7462076696014,8.84993301785903,9.88837235054364,10.0676580076735,9.8677048894068,10.0349021600352,10.3443892071613,10.8738936230034,11.8852691749499,10.1625038706853,11.0595982796929,10.6299931143261,9.8321728726774,9.30082656631378,10.6462175836157,10.2285214247069,10.7031269852474
"Map3k9",1,NA,9.843104910048,9.7339889273155,10.404648017362,9.12719703555775,10.0192661354616,10.0875690600009,10.8846428528342,9.92986707391091,10.5716142000544,10.3103896133748,10.1057452976054,10.4896765453038,10.364287684421,9.98371642580314,10.7404976700457,10.0502767455817,10.4050530976758,10.4705664747524,9.94382831458731,10.1805475350731,8.18493019593655,10.7972308026472,10.5683680211933,9.96690878819356,10.4692941303873,11.3937018179913,10.2670173393034,8.84648814081422,9.63504371372372,9.60749076090798,11.2191530849829,10.0924299551029,9.94716569910068,11.3518609350375,9.94380863769546,9.23820033749539,10.3861835357988,9.97623362395593,10.0401450619078,11.226265104696,10.2759682875503,9.78626694144682,9.95906251805188,10.0832323799096,8.87289009575945,8.31504002545168,9.95160786235439,9.62458364768738,9.26750736488912,9.74085806155431,9.91016440717569,9.07964731270601,10.4363326591702,10.7454428704154,10.234656150201,10.3575318359494,10.5182925554888,10.3405448142132,9.92197995327839,9.05880003984256,10.9190676566183,9.85308231551667,9.54057697997498,10.3168819494791,11.2283170260967,9.96147003201747,9.65890229710867,9.99909840246895,10.4846688634295,10.8449719608195,11.9673943491721,9.48000429793148,13.4176561336795,13.0783238969296,13.0023653640287,13.0642918745886,10.878202371296,10.0904378138677,10.3561420325847,9.55534874060429,10.9216882097003,9.1866655784231,9.82810994097723,9.71502387171234,10.5580784601754,9.64388754050727,10.352877383079,9.86273288617961,10.0552809624379,10.6076629664596,9.01892076726299,9.79042888374231,11.7258736062922,10.3085885692477,11.1925408337031,10.8959573475775
"Brd2",1,NA,10.063395481782,10.375855741373,10.2716911641931,11.2934015290133,10.5174189686346,11.0189098747786,9.86308818368066,10.3556795365966,11.6689391410656,10.4480572083783,9.87700835432181,10.5801535147785,10.1208286559646,10.6397018521614,10.1462751994991,10.6165107847617,10.1252488752952,11.3339304462223,9.90334920458314,9.55873693080254,10.3242461052702,10.0613445451745,10.5401056710252,9.31768846398563,11.1044652151962,9.65050147904192,11.1492031704833,9.65172728214877,10.9132007014141,9.73034306968357,10.2646198938409,9.89506131195783,9.8413316670657,11.1456975736285,9.74886762543808,9.9246623051188,10.2267366022514,10.7264844174476,9.50149634775391,8.63839912942353,10.3816275480553,9.20456545080563,10.5393284800502,10.2624669591022,8.67518620932448,9.63266643754615,9.79743277022079,10.1800668480371,10.5418443897701,11.0651518033445,10.1313931024412,10.4747042230011,9.96169130165083,10.187608234938,9.79003861228228,10.4357195434491,10.2766522290258,9.31165463773341,10.6618289079424,9.63533274062612,9.88103933302688,10.8982517028432,10.301530220834,10.7888440933567,11.117709564787,10.4525323151062,9.66061877663519,10.4748876958705,9.69600708362632,10.9752339574536,10.3576450140833,11.1196298602118,10.0983423780406,9.48566131528403,10.4168183040733,10.0201220984686,11.928459665389,11.8590592428767,11.654065365199,11.5863160412983,9.91609409106332,10.05540273567,10.1291316646222,8.96416518246475,10.7952599251491,9.12138441666307,9.99898090609106,10.0771664515521,10.8950652828702,10.8768261405496,10.3934040164776,9.68313631340146,9.73804879957539,10.6787300962392,10.1818115039024,9.79524738944605
"Trrap",1,NA,10.5692928777363,8.5923187158381,11.2436209966396,10.3473485468369,10.2182730291874,10.6256563856709,9.86207357453406,8.75127287918988,10.6833368997452,10.4476036500622,10.639689602097,10.1418085829249,9.75133924273207,10.4962524815646,10.8240331387812,10.1954999423941,10.1056936708881,11.8934266070171,10.0448521313509,9.43304573017941,9.90711895068885,9.38259993822601,10.3711691583523,10.8921538823424,15.5501548235939,15.8019624286365,15.6724762542984,15.6210879717835,13.2996970543607,13.0799659254052,12.9792733203662,13.1514458507716,14.2520991547852,14.4372625790012,14.6108186991044,14.4317375331167,12.7042912437887,12.2967617672193,12.6707059986383,12.5253056093342,16.701140312086,16.8367462453265,16.5632476412423,16.6907343568032,16.5295776783474,16.4478847880508,16.5458066302659,16.2983679688363,8.78993728277781,9.49859173917174,10.4823501345954,9.63709181269236,17.008065065103,16.9391935018347,16.7905063011596,16.6625389298946,15.2117424008815,15.1140037053158,15.1141992862895,15.0807609003797,16.6581670819551,16.6140372407336,16.4946273080776,16.2702394288653,16.8702052292166,17.0286105331458,16.7913968710303,16.7388720874635,16.5562482166422,16.5114850529551,16.6769150933832,16.3464842155858,16.2801388948053,16.4212044744996,16.2658370080897,16.174459991862,17.2531716371289,17.4061980200518,17.3749739721491,17.3807897127123,16.3744614100431,16.0811906103707,16.0414862820185,16.092949670202,16.1896743758066,16.212109910421,16.1447729724448,15.9949027740332,16.7526193531703,16.5369512124228,16.7147149593061,16.4419612033101,17.085993483503,17.0044845721352,16.875408394922,16.9584332120419
"Araf",1,NA,10.3206136594285,10.4405684086308,9.67217850244162,9.89125117422307,10.1215880250927,10.8467185253556,10.7439734224434,9.60395454336332,9.71714995969707,10.9275460077076,10.6545932045175,9.8148387355772,10.0951086030834,9.40528234452548,10.4364162189105,9.90458143623063,11.397160710658,9.98842519967661,9.64519826491486,10.2155632918439,9.82912639760626,9.9043055605012,9.57975339036214,9.77499223153224,9.81418410694442,10.098336341417,10.6476471217877,9.23548445035724,9.99629595845024,9.41512622418174,10.6710849183827,10.1090780285302,10.1687716362822,9.81650633234572,9.11724362254666,10.4235601607108,10.6802083163555,10.7384230309132,9.86871276489866,12.370292109105,9.67807554910594,8.44855127452091,9.92984918028252,10.0147048760063,9.27909588839832,9.46480492459789,9.25578821211513,11.1585124311326,12.3642959149339,12.3662932918313,12.5012026305163,12.5459930834999,12.4248085654495,12.3128243691271,12.087068325887,12.1112600474272,10.090816319387,9.26623875821637,9.71339787333119,10.4971761621009,10.5212209426634,8.81480969644317,10.2669685408428,8.09844908391671,9.57119216358418,10.8122093907874,10.8163386461689,11.288226884903,11.1546373315457,10.1272258244828,10.8150203749122,8.66705746983456,9.74455391703826,9.8523620353525,10.1424256538619,10.4400467694686,12.7928299565665,12.6050806208683,12.7280228951022,12.6350054894381,10.3040085408191,10.4298313624526,9.37877832215141,11.5670848593875,12.3469050645603,12.6141917908272,12.4357722898771,12.5821314091356,9.92239620866386,11.4026222915043,11.0764656917011,8.54507300505564,10.3951961104747,10.6065988751777,10.1384827976258,9.36145384589727
"Bub1",1,NA,9.81934143641967,9.6160020257609,10.0224603588855,10.4067810380361,11.138592595733,10.430323154379,10.5701427762105,10.3095363846331,10.9263471671655,9.69213167479925,9.68295234482501,10.0618529013754,10.0944114857802,10.7306372236433,10.6557231887738,10.4422622626774,10.6975019390396,10.4834620342885,10.7231544505011,10.77549999228,13.1395657957422,13.0333912432347,12.9755129770856,12.723451162425,10.0519872486198,10.4351305230347,10.3250161555699,9.78232124600583,10.773669874529,10.4662237117439,10.8295620358578,9.49207129431996,9.34620203773283,9.96300846724399,10.472780392275,10.3093292413127,10.1575513098704,9.04988853469034,9.49356135824926,9.53836545592253,10.1487006446894,9.49015308896848,9.46010324340932,10.2895721864093,10.8023965889648,9.41361794499282,9.54189995586541,9.67307739384535,9.19368077063514,8.94819489342056,10.8764134663651,10.2974804506842,10.8242706212973,11.1790544770836,10.0020206637821,9.32368029325022,9.97013475725874,9.6813348211034,10.4434590104559,10.7136434667684,10.6574033702053,10.3856979747924,10.9712344009916,10.4059156595325,9.90169897965763,10.9807155216874,10.572156614809,10.5791591277408,10.7449483079973,10.402285135631,10.4189302955661,10.5912347762846,9.93045344856362,10.4809628427867,9.82150870277988,9.7729882926019,10.8798447221468,11.1924353883055,10.9172357115926,10.5716909211501,9.98706467867454,9.832346857516,9.52326793416525,10.4458324524477,10.3063064274213,10.1491057907197,9.96003347100644,10.5034741607761,8.85466243631157,10.6815196284969,10.4916614524633,10.8708550063482,9.86773309265788,11.4853286072018,10.4045860849058,9.99257031660551
"Chek2",1,NA,9.42387694011082,10.5874873744263,10.3125515267031,9.57642641678173,10.843260505512,9.76306525657804,9.89322947295171,10.3230899472147,10.6896638029873,10.6159041184373,10.0594053957721,10.2157340243879,10.9656593700146,11.5996399498166,11.0822136175188,10.9557257361139,10.3881563799969,9.58549529566317,10.6035972976126,10.5363985634828,9.49446527180203,10.139529423186,10.2583032902577,9.80008978952646,11.0329486890936,10.1522623328136,9.36735804343757,9.53989023003198,10.9685119686783,9.41157317254277,10.5226015593938,10.3308373038671,10.0014630540788,10.0472360186254,10.8184257860197,8.97335111208061,9.15371216669936,9.59309354316995,10.6344307481792,10.0702130419542,9.41773640441605,9.34298033728719,10.6872626477187,9.32829805722531,9.87687356361443,10.0575405025355,9.13834284032117,9.25901185636764,10.1011019793721,10.000801045379,9.71781559623783,9.47356872616041,10.0584287539889,10.5743187767821,10.7623061954417,9.78887708872129,9.25762643480334,10.4532877065744,9.56557502788585,10.2265791515315,9.63535176198199,10.356492733452,9.3022530534929,9.67285167403581,10.1556412537694,11.0212375258093,10.2382408275396,10.2829349008155,11.3768619112612,10.0550543270181,10.5943083817685,11.2896908032079,9.47808009826698,9.70567993650911,9.34171027328148,9.92131178383709,10.6576677417794,10.950222643975,10.1581674469099,11.0989159913999,9.07051989266401,10.246711989072,9.90096777100991,10.5441847003075,10.5113936408432,10.1908390128739,10.175064283136,11.3272793693665,9.19550829029653,10.3461002008931,9.45524107721715,10.4616167073465,9.42336044445748,10.4912113180592,11.4236842262553,10.3406316983316
"Map2k6",1,NA,9.45537271287642,11.0869813968185,9.8495099377059,9.6324372352434,10.0074974373336,10.2837324672079,9.88079017939998,10.066212422547,10.818317712241,10.1082257469644,11.037301580505,9.46052480129482,10.9955836045473,10.6430793305837,10.6919189259133,10.6883591209013,10.8970622943523,11.0608526624624,10.7480231509728,9.28119675435592,10.1273096947616,10.3322826900116,9.01928427278422,10.191448865307,15.5448488957635,15.5167152587492,15.4759846882115,15.4121005058879,12.5462677128991,12.9794333876452,12.9686755836223,13.19185255988,10.4506606570616,9.46196324686748,9.43487226044293,10.3372179679088,10.0921082562602,9.94315777193325,10.3689210248784,9.91499637129749,13.2932558291012,13.436378354939,13.5235579289457,13.4876955169744,16.1413706280237,16.1323295254584,15.9375889243707,15.7998668065035,15.0980118572426,15.1102350431851,15.0657447963893,14.7820161046267,11.6183445510408,11.6572478908169,11.6745757432157,11.6002802720126,10.3433993848914,9.70187096242036,9.75483049422223,9.82981087972042,13.4653389964778,13.6359838389574,13.328836916344,13.1988736016801,13.5657902216259,13.8858888178633,13.7196345198327,13.8132063561297,9.79214870207595,10.8494029746021,10.2187630285022,10.665811178429,17.1020038662238,17.2532434098652,17.0126025576353,16.9003307786333,14.1683622700602,14.2424728334664,14.2440193640038,14.2513810252298,13.2162290956639,13.2545884290655,12.8736809569453,12.8931250458231,13.667272490286,13.8079910672154,13.5539626313226,13.510868803932,14.7773717707529,15.0809465940451,14.4024360444363,14.5255943738722,15.7937909795696,15.829258037405,15.521312507421,15.1110651700532
"Map4k2",1,NA,10.2965110960286,9.4225325723372,9.71943994010921,10.3772529154584,11.6728748463035,10.425110241837,10.102968626023,11.5882592562972,10.5779152827028,10.6238642120029,10.2874432689142,10.1536077026763,10.276852096965,10.4219827895229,10.9818807707828,10.3261157466106,8.89320496306091,10.0358629718204,9.64175483799965,11.1861949154694,9.84045947468721,10.3955026572077,10.1209140965059,8.56862423656729,10.6769619616907,10.9669868391028,10.2245480102693,9.43876140023892,9.91633191229057,8.79541003579868,9.70008259951985,9.36190036684112,10.8933477374567,9.80907140168216,8.76120325803969,9.88723669536679,10.5364800958237,10.2181774023758,10.7467200915721,9.40318054041804,10.2707326616353,9.95608128255259,8.39116954811153,9.68730350832565,10.3232598704194,9.4861429620428,9.49073304445043,10.1314885432981,10.0781008708534,9.73837553046917,9.07405888931498,9.34017065336451,10.4237306674947,10.0205528768775,10.1595866601952,9.6130282484864,9.49917640069242,10.4053114187751,9.86652368396654,11.2009109113124,9.64566640837938,9.92995471182408,10.4512468352672,10.1168229244878,9.74271010808815,10.4945300749895,11.2221207363541,11.1333773458721,9.88696381868755,10.2766000510212,10.652500214638,10.8854915948764,10.7020284764858,10.7175633367988,10.6122012732696,10.3544770983211,10.6672446809446,10.1224355233426,11.7287042552382,11.7981702129696,9.1938204951834,8.6200488342591,8.53104488764522,9.40465122860277,11.2537166964674,10.3618044332577,11.6640915841473,10.224472671859,9.74030575062585,10.6727254040668,10.8862827995142,10.2588178110788,11.1095098258331,10.0071997097342,9.3522271408106,9.41785346701529
"Vrk1",1,NA,10.0323742446539,9.8510717121775,10.2825389966997,11.1823034527799,10.1740507269101,10.2691251226174,10.5645913141143,9.99019516113341,10.0781940393685,10.4697619946006,10.0810907437486,10.5558120159084,10.179640953535,10.1844125937058,10.867131687573,10.1999590554844,10.5730436906986,10.4985784122357,10.2060714593389,10.1567754646362,9.93026308262858,9.72302500629499,9.77398321122724,10.2911866805407,12.8835571835683,12.9089965429152,12.9469750521007,12.4967597266045,9.27664980853617,9.63664830497161,10.3796860423708,10.1607525244458,14.9887569679183,15.1674575485398,15.0228193115176,14.626007059056,13.6821631444526,13.9210212377731,13.6991258973045,13.701011035153,9.85718966343989,10.1729334619306,9.94320500627441,9.9258839022486,9.6927897572593,9.47514454349042,9.66386239910575,9.62521789821994,8.99604135106435,8.92129974645843,10.1811202097107,9.31014193590417,10.4677471486476,10.1272857135724,9.89363960352194,9.64322848822272,14.0764760617558,13.4438803360065,14.0121895218436,13.7674579622796,15.024002283755,15.0557261659925,14.7412298080776,14.9990552601213,13.5191035640268,13.9252509070362,13.6385580114835,13.4811871420256,10.2541442409215,9.7149337736702,9.59248366051449,11.3908683607413,9.93681863419357,9.73056310382835,9.96082130740579,9.72661510706114,14.2233096854233,14.4767337730569,14.4743726210012,14.7786007843365,10.1283883698028,11.175019826443,9.32034032554616,10.128455666712,13.9696713293825,14.1900999964255,14.2304749703805,14.1922484983501,8.84522892492013,9.50657880219104,10.3393049666745,10.7889446974237,11.7321769652569,10.1252960942101,9.72418204668204,9.309183041739
